1691,EEE F376,DESIGN PROJECT,0  0  3,1,VINOD KUMAR CHAUBEY (645),EEE/INS,,,,,
1758,EEE F377,DESIGN PROJECT,0  0  3,1,VINOD KUMAR CHAUBEY (645),EEE/INS,,,,,
1252,EEE F414,TELECOM SWIT SYS & NETWK,3  0  3,1,RAHUL SINGHAL (140),EEE/INS,2214,M W F,9,,04/05  FN
1250,EEE F431,MOBILE TELECOM NETWORKS,3  0  3,1,SAINATH BITRAGUNTA (173),EEE/INS,2212,T Th S,3,,03/05  FN
1247,EEE F432,MEDICAL INSTRUMENTATION,3  0  3,1,SUJAN YENUGANTI (123),EEE/INS,6151,M W F,7,,11/05  FN
1256,EEE F434,DIGITAL SIGNAL PROCESS,3  1  4,1,S M ZAFARUDDIN (242),EEE/INS,2203,M W F,7,,11/05  FN
,,Practical,,1,Rahul Sharma (RS) (291),EEE/INS,6017,Th,7 8,,
1895,EEE F477,MODELING OF FIELD-EFFECT NANO,3  0  3,1,KAVINDRA KANDPAL (183),EEE/INS,2203,M W F,8,,02/05  FN
1716,EEE F491,SPECIAL PROJECT,0  0  3,1,VINOD KUMAR CHAUBEY (645),EEE/INS,,,,,
462,EEE G510,RF MICROELECTRONICS,0  0  5,1,MAHESH ANGIRA (308),EEE/INS,2207,M W F,8,,02/05 AN
,,,,,Chandra Shekhar (190),EEE/INS,,,,,
2175,EEE G547,DEVICE DRIVERS,3  2  5,1,DEVESH SAMAIYA (83),EEE/INS,5103,M W F,2,,07/05 AN
96,EEE G592,MOBILE PERSONAL COMMUNIC,3  2  5,1,VINOD KUMAR CHAUBEY (645),EEE/INS,2214,M W F,4,,01/05 AN
,,,,,S M Zafaruddin (242),EEE/INS,,,,,
,,Practical,,1,Rahul Sharma (RS) (291),EEE/INS,2145,T,1 2,,
80,EEE G622,ADVANCED DIGITAL COMMUNI,3  2  5,1,SAINATH BITRAGUNTA (173),EEE/INS,2214,M W F,3,,11/05 AN
475,EEE G627,NETWORK EMBEDDED APPLI,0  0  4,1,VINAY CHAMOLA (558),EEE/INS,2203,M W F,9,,04/05 AN
1658,FIN F266,STUDY PROJECT,0  0  3,1,A K GIRI (651),ECOFIN,,,,,
1539,FIN F311,DERIVATIVES &   RISK MGMT,3  0  3,1,ARUN KUMAR VAISH (76),ECOFIN,6164,M W F,3,,10/05  FN
1545,FIN F313,SECUR ANAL & PORTFOL MGT,3  0  3,1,ARYA KUMAR (715),ECOFIN,6164,M W F,7,,11/05 AN
1542,FIN F315,FINANCIAL MANAGEMENT,3  0  3,1,RAJAN PANDEY (367),ECOFIN,6163,T Th S,3,,03/05  FN
1732,FIN F366,LABORATORY PROJECT,0  0  3,1,A K GIRI (651),ECOFIN,,,,,
1743,FIN F367,LABORATORY PROJECT,0  0  3,1,A K GIRI (651),ECOFIN,,,,,
1692,FIN F376,DESIGN PROJECT,0  0  3,1,A K GIRI (651),ECOFIN,,,,,
1759,FIN F377,DESIGN PROJECT,0  0  3,1,A K GIRI (651),ECOFIN,,,,,
1717,FIN F491,SPECIAL PROJECT,0  0  3,1,A K GIRI (651),ECOFIN,,,,,
1135,GS F223,INTRO TO MASS COMM,3  0  3,1,PUSHP LATA (823),HSS,6164,T Th S,3,,03/05  FN
1136,GS F224,PRINT & AUDIO-VISU ADVER,2  1  3,1,SANGEETA SHARMA (615),HSS,6152,M W F,9,,04/05  FN
1169,GS F231,DYN OF SOCIAL CHANGE,3  0  3,1,SUNITA RAINA (331),HSS,6151,M W F,3,,10/05  FN
1170,GS F232,INTRODUCTORY PSYCHOLOGY,3  0  3,1,TANU SHUKLA (40),HSS,6156,T Th S,3,,03/05  FN
1171,GS F233,PUBLIC POLICY,3  0  3,1,SAILAJA NANDIGAMA (370),HSS,6104,T Th S,2,,14/05  FN
1172,GS F234,DEVELOPMENT ECONOMICS,3  0  3,1,TBA (ECOFIN) (968),ECOFIN,6152,T Th S,4,,08/05  FN
1158,GS F241,CREATIVE WRITING,2  1  3,1,DEVIKA (472),HSS,6158,T Th S,5,,13/05  FN
1160,GS F243,CURRENT AFFAIRS,3  0  3,1,SANJIV KR CHOUDHARY (806),HSS,6154,M W F,8,,02/05  FN
1161,GS F244,REPORT & WRITE FOR MEDIA,2  1  3,1,GAJENDRA S CHAUHAN (16),HSS,6159,M W F,3,,10/05  FN
1165,GS F245,EFFECTIVE PUBLIC SPEAK,2  1  3,1,PUSHP LATA (823),HSS,6155,M W F,7,,11/05  FN
1659,GS F266,STUDY PROJECT,0  0  3,1,SANJIV KR CHOUDHARY (806),HSS,,,,,
1174,GS F312,APPLIED PHILOSOPHY,3  0  3,1,KUMAR NEERAJ SACHDEV (290),HSS,6152,T Th S,2,,14/05  FN
1137,GS F322,CRITI ANAL OF LIT & CINE,3  0  3,1,KUMAR S BHATTACHARYA (33),HSS,6159,M W F,9,,04/05  FN
1175,GS F331,TECH IN SOCIAL RESEARCH,3  0  3,1,TANU SHUKLA (40),HSS,6153,M W F,8,,02/05  FN
1176,GS F332,CONTEMPORARY INDIA,3  0  3,1,HARIKRISHNAN G NAIR (693),HSS,6105,T Th S,5,,13/05  FN
1177,GS F333,PUBLIC ADMINISTRATION,3  0  3,1,SAILAJA NANDIGAMA (370),HSS,6152,M W F,7,,11/05  FN
1178,GS F334,GLOBAL BUSINESS TEC & KS,3  0  3,1,PRAVEEN GOYAL (156),MGTS,6159,M W F,5,,06/05  FN
1164,GS F342,COMPUTER MEDIATED COMM,3  0  3,1,VIRENDRA SINGH NIRBAN (725),HSS,6152,M W F,3,,10/05  FN
1168,GS F343,SHORT FILM & VIDEO PROD,0  0  3,1,SUSHILA SHEKHAWAT (590),HSS,6155,M W F,8,,02/05  FN
1733,GS F366,LABORATORY PROJECT,0  0  3,1,SANJIV KR CHOUDHARY (806),HSS,,,,,
1744,GS F367,LABORATORY PROJECT,0  0  3,1,SANJIV KR CHOUDHARY (806),HSS,,,,,
1693,GS F376,DESIGN PROJECT,0  0  3,1,SANJIV KR CHOUDHARY (806),HSS,,,,,
1760,GS F377,DESIGN PROJECT,0  0  3,1,SANJIV KR CHOUDHARY (806),HSS,,,,,
1718,GS F491,SPECIAL PROJECT,0  0  3,1,SANJIV KR CHOUDHARY (806),HSS,,,,,
1602,HSS F221,READINGS FROM DRAMA,3  0  3,1,KUMAR S BHATTACHARYA (33),HSS,6154,M W F,2,,07/05  FN
1596,HSS F223,APPR OF INDIAN MUSIC,3  0  3,1,ANIL RAI (814),HSS,6151,M W F,5,,06/05  FN
1627,HSS F235,INTRODUCTORY PHILOSOPHY,3  0  3,1,ANUPAM YADAV (320),HSS,6103,M W F,3,,10/05  FN
1628,HSS F236,SYMBOLIC LOGIC,3  0  3,1,ANUPAM YADAV (320),HSS,2204,M W F,8,,02/05  FN
1776,HSS F266,STUDY PROJECT,0  0  3,1,SANJIV KR CHOUDHARY (806),HSS,,,,,
1777,HSS F323,ORGANIZATIONAL PSYCHOLOGY,3  0  3,1,RAJNEESH CHOUBISA (119),HSS,2221,T Th S,3,,03/05  FN
1609,HSS F328,HUMAN RESOURCE DEVELOP,3  0  3,1,RAJNEESH CHOUBISA (119),HSS,6102,M W F,7,,11/05  FN
1597,HSS F329,MUSICOLOGY-AN INTRODUCTN,3  0  3,1,ANIL RAI (814),HSS,1232,T Th S,3,,03/05  FN
1599,HSS F334,SRIMAD BHAGAVAD GITA,3  0  3,1,MANOJ KANNAN (393),BIOSC,5102,M W F,9,,04/05  FN
,,,,,K Hari Babu (727),CS/IS,,,,,
,,,,,Shyama Hari Das (9701),HSS,,,,,
1623,HSS F343,PROFESSIONAL ETHICS,3  0  3,1,KUMAR NEERAJ SACHDEV (290),HSS,6155,M W F,9,,04/05  FN
1625,HSS F345,GANDHIAN THOUGHTS,3  0  3,1,HARIKRISHNAN G NAIR (693),HSS,6101,M W F,9,,04/05  FN
1341,INSTR F241,MICROPROC & INTERFACING,3  1  4,1,NITIN CHATURVEDI (18),EEE/INS,5102,T Th S,3,,03/05  FN
,,,,2,JP Misra (447),CS/IS,6157,T Th S,3,,
,,Practical,,1,Rahul Sharma (RS) (291),EEE/INS,6013,M,7 8,,
,,,,,Anuj Kumar Ojha (RS) (1005),EEE/INS,,,,,
,,,,2,Parmila Mahala (RS) (1033),EEE/INS,6117,M,7 8,,
,,,,,Anukaran Khanna (RS) (564),EEE/INS,,,,,
,,,,3,Krishna Veer Singh (RS) (434),EEE/INS,6117,T,7 8,,
,,,,,Krishna Veer Singh (RS) (434),EEE/INS,,,,,
,,,,4,Anukaran Khanna (RS) (564),EEE/INS,6013,T,7 8,,
,,,,,Poonam Poonia (RS) (633),EEE/INS,,,,,
,,,,5,Tejasvi Alladi (RS) (150),EEE/INS,6013,W,7 8,,
,,,,,Tulsi Ram Sharma (187),EEE/INS,,,,,
,,,,6,Parmila Mahala (RS) (1033),EEE/INS,6117,W,7 8,,
,,,,,Tejasvi Alladi (RS) (150),EEE/INS,,,,,
,,,,7,Poonam Poonia (RS) (633),EEE/INS,6117,Th,7 8,,
,,,,,Tulsi Ram Sharma (187),EEE/INS,,,,,
,,,,8,Anuj Kumar Ojha (RS) (1005),EEE/INS,6013,Th,7 8,,
,,,,,Tulsi Ram Sharma (187),EEE/INS,,,,,
,,,,9,Punit Khari (RS) (539),EEE/INS,6013,F,7 8,,
,,,,,Tulsi Ram Sharma (187),EEE/INS,,,,,
,,,,10,Punit Khari (RS) (539),EEE/INS,6117,F,7 8,,
,,,,,Tulsi Ram Sharma (187),EEE/INS,,,,,
,,Tutorial,,1,G S Sesha Chalapathi (554),EEE/INS,2207,M,1,,
,,,,2,Nitin Chaturvedi (18),EEE/INS,2212,M,1,,
,,,,3,Puneet Mishra (309),EEE/INS,2204,M,1,,
,,,,4,Vinay Chamola (558),EEE/INS,2206,M,1,,
,,,,5,Vinay Chamola (558),EEE/INS,2222,T,1,,
,,,,6,Meetha V Shenoy (2545),EEE/INS,2214,T,1,,
,,,,7,Parmila Mahala (RS) (1033),EEE/INS,2235,T,1,,
,,,,8,Devesh Samaiya (83),EEE/INS,2221,T,1,,
1342,INSTR F242,CONTROL SYSTEMS,3  0  3,1,HARI OM BANSAL (508),EEE/INS,5101,T Th S,4,,08/05  FN
,,,,2,Bijoy K Mukharjee (184),EEE/INS,6109,T Th S,4,,
,,Tutorial,,1,Bijoy K Mukharjee (184),EEE/INS,2206,S,2,,
,,,,2,Hari Om Bansal (508),EEE/INS,2214,S,2,,
,,,,3,K K Gupta (338),EEE/INS,2204,S,2,,
,,,,4,Mahesh Angira (308),EEE/INS,2221,S,2,,
,,,,5,Rajneesh Kumar (419),EEE/INS,2222,S,2,,
1343,INSTR F243,SIGNALS & SYSTEMS,3  0  3,1,PAWAN K AJMERA (322),EEE/INS,5101,M W F,3,,10/05  FN
,,,,2,Anantha Krishna Chintanpalli (7),EEE/INS,6109,M W F,3,,
,,Tutorial,,1,Anantha Krishna Chintanpalli (7),EEE/INS,2222,Th,1,,
,,,,2,Praveen Kumar A V (178),EEE/INS,2235,Th,1,,
,,,,3,S M Zafaruddin (242),EEE/INS,2214,Th,1,,
,,,,4,Pawan K Ajmera (322),EEE/INS,2215,Th,1,,
,,,,5,Harshavardhan S (427),EEE/INS,2212,Th,1,,
1344,INSTR F244,MICROELECTRONIC CIRCUITS,3  0  3,1,ANU GUPTA (44),EEE/INS,5101,M W F,4,,01/05  FN
,,,,2,Abhijit R Asati (583),EEE/INS,5102,M W F,4,,
,,Tutorial,,1,Pankaj Arora (724),EEE/INS,2206,W,1,,
,,,,2,Rupam Goswami (649),EEE/INS,2207,W,1,,
,,,,3,Mahesh Angira (308),EEE/INS,2204,W,1,,
,,,,4,Nitin Chaturvedi (18),EEE/INS,2216,W,1,,
,,,,5,Kavindra Kandpal (183),EEE/INS,2212,W,1,,
1660,INSTR F266,STUDY PROJECT,0  0  3,1,VINOD KUMAR CHAUBEY (645),EEE/INS,,,,,
1348,INSTR F341,ANALOG ELECTRONICS,3  1  4,1,VINOD KUMAR CHAUBEY (645),EEE/INS,5106,T Th S,5,,13/05  FN
,,,,2,Arnab Hazra (122),EEE/INS,6163,T Th S,5,,
,,Practical,,1,Ritish Kumar (RS) (1045),EEE/INS,2241,T,1 2 3,,
,,,,,Ankita Dixit (RS) (1004),EEE/INS,,,,,
,,,,2,Ritish Kumar (RS) (1045),EEE/INS,2241,T,7 8 9,,
,,,,,Ashish Kumar Verma (RS) (639),EEE/INS,,,,,
,,,,3,Kanika (RS) (625),EEE/INS,2241,Th,1 2 3,,
,,,,,Ashish Kumar Verma (RS) (639),EEE/INS,,,,,
,,,,4,Kanika (RS) (625),EEE/INS,2241,Th,7 8 9,,
,,,,,Teena   Gakhar (RS) (1072),EEE/INS,,,,,
,,,,5,Ankita Dixit (RS) (1004),EEE/INS,2241,S,7 8 9,,
,,,,,Teena   Gakhar (RS) (1072),EEE/INS,,,,,
,,Tutorial,,1,Arnab Hazra (122),EEE/INS,2212,F,1,,
,,,,2,Navneet Gupta (381),EEE/INS,2235,F,1,,
,,,,3,Pankaj Arora (724),EEE/INS,2214,F,1,,
,,,,4,Rupam Goswami (649),EEE/INS,2207,F,1,,
,,,,5,Kari Babu Ravi Teja (29),EEE/INS,2222,F,1,,
1349,INSTR F342,POWER ELECTRONICS,3  1  4,1,RAJNEESH KUMAR (419),EEE/INS,5106,M W F,4,,01/05  FN
,,,,2,Dheerendra Singh (358),EEE/INS,6163,M W F,4,,
,,Practical,,1,Ravinder Kumar (RS) (405),EEE/INS,2119,T,1 2 3,,
,,,,,Dave Heema (RS) (1010),EEE/INS,,,,,
,,,,2,Ravinder Kumar (RS) (405),EEE/INS,2119,T,7 8 9,,
,,,,,Dhananjay (RS) (98),EEE/INS,,,,,
,,,,3,Akhilesh   Kumar Mishra (RS) (1002),EEE/INS,2119,Th,7 8 9,,
,,,,,Dave Heema (RS) (1010),EEE/INS,,,,,
,,,,4,Akhilesh   Kumar Mishra (RS) (1002),EEE/INS,2119,S,7 8 9,,
,,,,,Prashant Upadhyay (RS) (84),EEE/INS,,,,,
,,,,5,Prashant Upadhyay (RS) (84),EEE/INS,2119,Th,1 2 3,,
,,,,,Dhananjay (RS) (98),EEE/INS,,,,,
,,Tutorial,,1,Rajneesh Kumar (419),EEE/INS,2235,W,1,,
,,,,2,Dheerendra Singh (358),EEE/INS,2221,W,1,,
,,,,3,Ashish Patel (141),EEE/INS,2215,W,1,,
,,,,4,Hari Om Bansal (508),EEE/INS,2203,W,1,,
,,,,5,Hitesh Dutt Mathur (536),EEE/INS,1205,W,1,,
1350,INSTR F343,INDUS INSTRUMENT & CONT,3  0  3,1,PUNEET MISHRA (309),EEE/INS,6155,T Th S,4,,08/05  FN
,,Tutorial,,1,Puneet Mishra (309),EEE/INS,2212,S,1,,
,,,,2,Sujan Yenuganti (123),EEE/INS,2214,S,1,,
1734,INSTR F366,LABORATORY PROJECT,0  0  3,1,VINOD KUMAR CHAUBEY (645),EEE/INS,,,,,
1745,INSTR F367,LABORATORY PROJECT,0  0  3,1,VINOD KUMAR CHAUBEY (645),EEE/INS,,,,,
1694,INSTR F376,DESIGN PROJECT,0  0  3,1,VINOD KUMAR CHAUBEY (645),EEE/INS,,,,,
1761,INSTR F377,DESIGN PROJECT,0  0  3,1,VINOD KUMAR CHAUBEY (645),EEE/INS,,,,,
1352,INSTR F414,TELECOM SWIT SYS & NETWK,3  0  3,1,RAHUL SINGHAL (140),EEE/INS,2214,M W F,9,,04/05  FN
1351,INSTR F432,MEDICAL INSTRUMENTATION,3  0  3,1,SUJAN YENUGANTI (123),EEE/INS,6151,M W F,7,,11/05  FN
1719,INSTR F491,SPECIAL PROJECT,0  0  3,1,VINOD KUMAR CHAUBEY (645),EEE/INS,,,,,
1532,IS F311,COMPUTER GRAPHICS,3  0  3,1,JENNIFER RANJANI J. (8),CS/IS,6155,T Th S,3,,03/05  FN
1331,IS F462,NETWORK PROGRAMMING,3  0  3,1,K HARI BABU (727),CS/IS,6109,M W F,7,,11/05  FN
275,ITEB G621,SUPPLY CHAIN MANAGEMENT,0  0  4,1,SRIKANTA ROUTROY (435),ME,6160,M W F,3,,10/05  FN
1011,MATH F112,MATHEMATICS-II,3  0  3,2,Devendra Kumar (49),MATH,5105,M W F,9,,08/05 AN
,,,,,Krishnendra Shekhawat (168),MATH,,,,,
,,,,3,Balram Dubey (606),MATH,5105,T Th S,3,,
,,,,,Trilok Mathur (379),MATH,,,,,
,,,,1,ASHISH TIWARI (675),MATH,5105,M W F,4,,
,,,,,Jitender Kumar (86),MATH,,,,,
,,Tutorial,,1,Balram Dubey (606),MATH,6158,T,1,,
,,,,2,Trilok Mathur (379),MATH,6157,T,8,,
,,,,3,Rajesh Kumar (565),MATH,6154,T,8,,
,,,,4,Amol Holkundkar (64),PHY,6155,T,5,,
,,,,5,Shivi Agarwal (9704),MATH,6103,T,8,,
,,,,6,Balram Dubey (606),MATH,6158,T,9,,
,,,,7,Snadeep Dalal (RS) (388),MATH,6101,T,9,,
,,,,8,Sangita Yadav (52),MATH,6154,T,5,,
,,,,9,Gaurav Dwivedi (43),MATH,6154,T,9,,
,,,,10,Biswanath Layek (538),PHY,6155,W,2,,
,,,,11,Devendra Kumar (49),MATH,2221,M,3,,
,,,,12,Devendra Kumar (49),MATH,6160,Th,2,,
,,,,13,Madhukar Mishra (522),PHY,6153,Th,2,,
,,,,14,Sangita Yadav (52),MATH,6154,Th,2,,
,,,,15,Bhupendra K Sharma (390),MATH,6155,S,5,,
,,,,16,Bhupendra K Sharma (390),MATH,6157,Th,8,,
,,,,17,Rakesh Choubisa (935),PHY,6158,Th,8,,
,,,,18,Jitender Kumar (86),MATH,6104,S,5,,
,,,,19,Krishnendra Shekhawat (168),MATH,6156,Th,5,,
,,,,20,Shivi Agarwal (9704),MATH,6105,Th,9,,
,,,,21,Rajesh Kumar (565),MATH,6159,Th,9,,
,,,,22,Gaurav Dwivedi (43),MATH,6153,Th,9,,
,,,,23,Gaurav Dwivedi (43),MATH,6155,Th,5,,
,,,,24,Jitender Kumar (86),MATH,6158,M,1,,
,,,,25,Trilok Mathur (379),MATH,6161,M,1,,
1012,MATH F113,PROBABILITY & STATISTICS,3  0  3,2,Suresh Kumar (28),MATH,5105,T Th S,4,,01/05 AN
,,,,,C B Gupta (277),MATH,,,,,
,,,,3,Chandra Shekhar (853),MATH,5105,M W F,8,,
,,,,,Shivi Agarwal (9704),MATH,,,,,
,,,,1,SUMANTA PASARI (174),MATH,5105,M W F,5,,
,,,,,Rajiv Kumar (650),MATH,,,,,
,,Tutorial,,1,Chandra Shekhar (853),MATH,6153,M,1,,
,,,,2,Suresh Kumar (28),MATH,6107,T,8,,
,,,,3,Rajiv Kumar (650),MATH,6153,T,8,,
,,,,4,Priyanka Kumari (RS) (213),MATH,6157,T,5,,
,,,,5,Pradeep Kr H Keskar (455),MATH,6104,T,5,,
,,,,6,C B Gupta (277),MATH,6155,T,9,,
,,,,7,Santosh Kumar Yadav (RS) (386),MATH,6157,T,9,,
,,,,8,Sumanta Pasari (174),MATH,6152,T,9,,
,,,,9,Shivi Agarwal (9704),MATH,6151,T,5,,
,,,,10,Gaurav Dwivedi (43),MATH,6157,W,2,,
,,,,11,Jitender Kumar (86),MATH,6159,W,2,,
,,,,12,Jitender Kumar (86),MATH,6158,Th,2,,
,,,,13,Shivi Agarwal (9704),MATH,6162,Th,2,,
,,,,14,Gaurav Dwivedi (43),MATH,6157,Th,2,,
,,,,15,Gaurav Dwivedi (43),MATH,6161,S,5,,
,,,,16,Jitender Kumar (86),MATH,6155,Th,8,,
,,,,17,Devendra Kumar (49),MATH,6108,Th,8,,
,,,,18,Devendra Kumar (49),MATH,6157,S,5,,
,,,,19,Devendra Kumar (49),MATH,6157,Th,5,,
,,,,20,Satyendra Singh Chauhan (RS) (105,MATH,6157,Th,9,,
,,,,21,Pradeep Kr H Keskar (455),MATH,6158,Th,9,,
,,,,22,K Satya Pritam (RS) (382),MATH,6154,Th,9,,
,,,,23,Shreekant Varshney (RS) (1061),MATH,6154,Th,5,,
,,,,24,Shivi Agarwal (9704),MATH,6103,F,2,,
,,,,25,Shruti Goel (RS) (1062),MATH,2235,M,3,,
1340,MATH F231,NUMBER THEORY,3  0  3,1,ASHISH TIWARI (675),MATH,6109,T Th S,3,,03/05  FN
,,Tutorial,,1,Ashish Tiwari (675),MATH,6152,T,1,,
1465,MATH F241,MATHEMATICAL METHODS,3  0  3,1,BHUPENDRA K SHARMA (390),MATH,6107,T Th S,3,,03/05  FN
,,Tutorial,,1,Bhupendra K Sharma (390),MATH,6162,W,1,,
1466,MATH F242,OPERATIONS RESEARCH,3  0  3,1,CHANDRA SHEKHAR (853),MATH,6107,T Th S,4,,08/05  FN
,,Tutorial,,1,Chandra Shekhar (853),MATH,6163,W,1,,
1467,MATH F243,GRAPHS AND NETWORKS,3  0  3,1,KRISHNENDRA SHEKHAWAT (168),MATH,2206,M W F,4,,10/05  FN
,,Tutorial,,1,Krishnendra Shekhawat (168),MATH,6108,Th,1,,
1468,MATH F244,MEASURE & INTEGRATION,3  0  3,1,RAJIV KUMAR (650),MATH,6107,M W F,3,,01/05  FN
,,Tutorial,,1,Rajiv Kumar (650),MATH,6106,T,1,,
1662,MATH F266,STUDY PROJECT,0  0  3,1,BHUPENDRA K SHARMA (390),MATH,,,,,
1472,MATH F341,INTRO TO FUNCTIONAL ANAL,3  0  3,1,SANGITA YADAV (52),MATH,6107,M W F,2,,07/05  FN
,,Tutorial,,1,Sangita Yadav (52),MATH,6107,T,2,,
1473,MATH F342,DIFFERENTIAL GEOMETRY,3  0  3,1,PRADEEP KR H KESKAR (455),MATH,6107,M W F,5,,06/05  FN
,,Tutorial,,1,Pradeep Kr H Keskar (455),MATH,6107,S,1,,
1474,MATH F343,PARTIAL DIFF EQUATIONS,3  0  3,1,RAJESH KUMAR (565),MATH,6108,T Th S,5,,13/05  FN
,,Tutorial,,1,Rajesh Kumar (565),MATH,6157,F,1,,
1679,MATH F366,LABORATORY PROJECT,0  0  3,1,BHUPENDRA K SHARMA (390),MATH,,,,,
1747,MATH F367,LABORATORY PROJECT,0  0  3,1,BHUPENDRA K SHARMA (390),MATH,,,,,
1696,MATH F376,DESIGN PROJECT,0  0  3,1,BHUPENDRA K SHARMA (390),MATH,,,,,
1763,MATH F377,DESIGN PROJECT,0  0  3,1,BHUPENDRA K SHARMA (390),MATH,,,,,
1882,MATH F420,MATHEMATICAL MODELLING,3  0  4,1,BALRAM DUBEY (606),MATH,6158,M W F,9,,04/05  FN
2191,MATH F424,APPLIED STOCHASTIC PROCESS,3  1  4,1,RAKHEE (439),MATH,6154,M W F,7,,11/05  FN
,,Tutorial,,1,Rakhee (439),MATH,6154,M,1,,
1330,MATH F441,DISCRETE MATHS STRUC,3  0  3,1,TRILOK MATHUR (379),MATH,6108,M W F,8,,02/05  FN
1476,MATH F471,NONLINEAR OPTIMIZATION,3  0  3,1,C B GUPTA (277),MATH,6154,M W F,3,,10/05  FN
1721,MATH F491,SPECIAL PROJECT,0  0  3,1,BHUPENDRA K SHARMA (390),MATH,,,,,
244,MBA C483,MARKETING RESEARCH,3  0  3,1,ANIL K BHATT (799),MGTS,6105,M W F,9,,09/05 AN
2207,MBA G506,NEGOTIATION SKILL & TECH,2  0  2,1,MOHAMMAD FARAZ NAIM (779),MGTS,6156,S,4 5,,04/05 AN
2214,MBA G510,HUMAN RESOURCE MGMT,0  0  4,1,JAYASHREE MAHESH (143),MGTS,6156,M F,1 2,,14/05 AN
2218,MBA G516,CORPORATE FINANCE & TAX,0  0  4,1,SAURABH CHADHA (392),MGTS,6156,T Th,1 2,,10/05 AN
2220,MBA G518,MARKETING,0  0  4,1,ARUN KUMAR (17),MGTS,6156,M F,3 4,,06/05 AN
2221,MBA G519,PRODUCT & OPERATION MGMT,0  0  4,1,RAJESH MATAI (321),MGTS,6161,T Th,4 5,,02/05 AN
2222,MBA G521,SUPPLY CHAIN MANAGEMENT,0  0  4,1,SATYENDRA KR SHARMA (363),MGTS,6156,T Th,8 9,,08/05 AN
939,MBA G523,PROJECT MANAGEMENT,0  0  4,1,ANIL K BHATT (799),MGTS,6159,T Th S,3,,13/05 AN
,,,,,Udayan Chanda (147),MGTS,,,,,
2256,MBA G534,INTRODUCTION TO BUSINESS,3  0  3,1,PRAVEEN GOYAL (156),MGTS,6160,M W F,9,,09/05 AN
2235,MBA G537,SECUR ANAL & PORTFOL MGT,3  0  3,1,ARYA KUMAR (715),ECOFIN,6164,M W F,7,,11/05 AN
2241,MBA G571,MANAGEMENT INFORM SYSTEM,3  0  3,1,NIRANKUSH DUTTA (15),MGTS,6105,W S,1 2,,03/05 AN
2243,MBA G575,FINANCIAL ENGINEERING,3  0  3,1,UDAYAN CHANDA (147),MGTS,6151,M W F,8,,09/05 AN
2245,MBA G582,CREAT & LEAD ENTREP ORGN,3  0  3,1,JYOTI (562),MGTS,6156,M W F,8,,01/05 AN
2246,MBA G583,MARKETING RESEARCH,3  0  3,1,ANIL K BHATT (799),MGTS,6105,M W F,9,,09/05 AN
1013,ME F110,WORKSHOP PRACTICE,0  4  2,1,GAJANAND GUPTA (169),ME,4110,M F,1 2,,03/05 AN
,,,,,Rahul Uke (RS) (637),ME,,,,,
,,,,,TBA (Me) (972),ME,,,,,
,,,,2,Abhishesh Mishra (RS) (107),ME,4110,M F,3 4,,
,,,,,Sangram Kegridas (RS) (410),ME,,,,,
,,,,,TBA (Me) (972),ME,,,,,
,,,,3,Kailash Choudhary (RS) (1020),ME,4110,T Th,1 2,,
,,,,,Shailendra Pawanr (RS) (1058),ME,,,,,
,,,,,TBA (Me) (972),ME,,,,,
,,,,4,Neetu Malik (RS) (215),ME,4110,T Th,3 4,,
,,,,,Shivani Nain (RS) (62),ME,,,,,
,,,,,TBA (Me) (972),ME,,,,,
,,,,5,Nitesh Gokhale (RS) (511),ME,4110,T Th,7 8,,
,,,,,K G Daiya (9712),ME,,,,,
,,,,,TBA (999),UNKN,,,,,
,,,,6,Pingale Ajay Dadabhau (RS) (70),ME,4110,W S,1 2,,
,,,,,K G Daiya (9712),ME,,,,,
,,,,,TBA (Me) (972),ME,,,,,
1263,ME F241,MACHINE DESIGN & DRAWING,3  1  4,1,M S DASGUPTA (352),ME,6109,M W F,4,,01/05  FN
,,,,,Gaurav Watts (272),ME,,,,,
,,Practical,,1,Rahul Priyadarshi (RS) (295),ME,6118,M,7 8,,
,,,,2,Rohit Gunerkar (RS) (690),ME,6118,T,9 10,,
,,,,3,Rahul Priyadarshi (RS) (295),ME,6118,W,7 8,,
,,,,4,Rohit Gunerkar (RS) (690),ME,6118,F,7 8,,
1264,ME F242,IC ENGINES,2  0  2,1,SACHIN U BELGAMWAR (619),ME,2204,T Th,4,,08/05  FN
,,Tutorial,,1,Sachin U Belgamwar (619),ME,6106,W,1,,
,,,,2,Aneesh A. M (758),ME,6157,W,1,,
,,,,3,Shyam Sundar Yadav (55),ME,6104,W,1,,
1265,ME F243,PRODUCTION TECHNIQUES I,2  1  3,1,KULDIP SINGH SANGWAN (193),ME,6163,M W,3,,10/05  FN
,,Practical,,1,Narpat Ram Sangwa (RS) (269),ME,4110,M,7 8,,
,,,,2,Santosh Saraswat (RS) (572),ME,4110,W,7 8,,
,,,,3,Ravinder Kumar (505),ME,4110,F,7 8,,
,,,,4,Narpat Ram Sangwa (RS) (269),ME,4110,Th,9 10,,
1266,ME F244,KIN & DYN OF   MACHINES,3  0  3,1,JITENDRA S RATHORE (569),ME,5106,T Th S,3,,03/05  FN
,,Tutorial,,1,Ashish Kumar Srivastava (RS) (1009,ME,2214,M,1,,
,,,,2,Jitendra S Rathore (569),ME,2235,M,1,,
,,,,3,Kiran Raj (RS) (691),ME,2221,M,1,,
